Sample in Buffer,Sample in Window,TRIGGER,ts_valid_d2,ts_coarse_d2[31:0],ts_fine_idx_d2[8:0],psdone,current_loop_cnt[8:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,UNSIGNED,HEX,UNSIGNED
13388,13388,0,1,5e291e13,55,0,335
13389,13389,0,1,5e29e163,54,0,335
13390,13390,0,1,5e2aa4b3,55,0,335
13391,13391,0,1,5e2b6803,56,0,335
13392,13392,0,1,5e2c2b53,54,0,335
13393,13393,0,1,5e2ceea3,56,0,335
13394,13394,0,1,5e2db1f3,54,0,335
13395,13395,0,1,5e2e7543,56,0,335
13396,13396,0,1,5e2f3893,56,0,335
13397,13397,0,1,5e2ffbe3,55,0,335
13398,13398,0,1,5e30bf33,56,0,335
13399,13399,0,1,5e318283,56,0,335
13400,13400,0,1,5e3245d3,56,0,335
13401,13401,0,1,5e330923,54,0,335
13402,13402,0,1,5e33cc73,56,0,335
13403,13403,0,1,5e348fc3,56,0,335
13404,13404,0,1,5e355313,56,0,335
13405,13405,0,1,5e361663,56,0,335
13406,13406,0,1,5e36d9b3,56,0,335
13407,13407,0,1,5e379d03,55,0,335
13408,13408,0,1,5e386053,54,0,335
13409,13409,0,1,5e3923a3,56,0,335
13410,13410,0,1,5e39e6f3,56,0,335
13411,13411,0,1,5e3aaa43,55,0,335
13412,13412,0,1,5e3b6d93,56,0,335
13413,13413,0,1,5e3c30e3,56,0,335
13414,13414,0,1,5e3cf433,55,0,335
13415,13415,0,1,5e3db783,56,0,335
13416,13416,0,1,5e3e7ad3,56,0,336
13417,13417,0,1,5e3f3e23,57,0,336
13418,13418,0,1,5e400173,57,0,336
13419,13419,0,1,5e40c4c3,57,0,336
13420,13420,0,1,5e418813,57,0,336
13421,13421,0,1,5e424b63,57,0,336
13422,13422,0,1,5e430eb3,57,0,336
13423,13423,0,1,5e43d203,59,0,336
13424,13424,0,1,5e449553,57,0,336
13425,13425,0,1,5e4558a3,57,0,336
13426,13426,0,1,5e461bf3,57,0,336
13427,13427,0,1,5e46df43,57,0,336
13428,13428,0,1,5e47a293,57,0,336
13429,13429,0,1,5e4865e3,57,0,336
13430,13430,0,1,5e492933,57,0,336
13431,13431,0,1,5e49ec83,57,0,336
13432,13432,0,1,5e4aafd3,57,0,336
13433,13433,0,1,5e4b7323,57,0,336
13434,13434,0,1,5e4c3673,57,0,336
13435,13435,0,1,5e4cf9c3,57,0,336
13436,13436,0,1,5e4dbd13,57,0,336
13437,13437,0,1,5e4e8063,59,0,336
13438,13438,0,1,5e4f43b3,57,0,336
13439,13439,0,1,5e500703,57,0,336
13440,13440,0,1,5e50ca53,57,0,336
13441,13441,0,1,5e518da3,57,0,336
13442,13442,0,1,5e5250f3,57,0,336
13443,13443,0,1,5e531443,57,0,336
13444,13444,0,1,5e53d793,59,0,336
13445,13445,0,1,5e549ae3,57,0,336
13446,13446,0,1,5e555e33,57,0,336
13447,13447,0,1,5e562183,57,0,336
13448,13448,0,1,5e56e4d3,57,0,336
13449,13449,0,1,5e57a823,57,0,336
13450,13450,0,1,5e586b73,57,0,336
13451,13451,0,1,5e592ec3,59,0,336
13452,13452,0,1,5e59f213,57,0,336
13453,13453,0,1,5e5ab563,57,0,336
13454,13454,0,1,5e5b78b3,57,0,336
13455,13455,0,1,5e5c3c03,57,0,336
13456,13456,0,1,5e5cff53,57,0,337
13457,13457,0,1,5e5dc2a3,59,0,337
13458,13458,0,1,5e5e85f3,59,0,337
13459,13459,0,1,5e5f4943,59,0,337
13460,13460,0,1,5e600c93,59,0,337
13461,13461,0,1,5e60cfe3,59,0,337
13462,13462,0,1,5e619333,59,0,337
13463,13463,0,1,5e625683,59,0,337
13464,13464,0,1,5e6319d3,59,0,337
13465,13465,0,1,5e63dd23,59,0,337
13466,13466,0,1,5e64a073,59,0,337
13467,13467,0,1,5e6563c3,59,0,337
13468,13468,0,1,5e662713,59,0,337
13469,13469,0,1,5e66ea63,59,0,337
13470,13470,0,1,5e67adb3,58,0,337
13471,13471,0,1,5e687103,59,0,337
13472,13472,0,1,5e693453,59,0,337
13473,13473,0,1,5e69f7a3,59,0,337
13474,13474,0,1,5e6abaf3,59,0,337
13475,13475,0,1,5e6b7e43,59,0,337
13476,13476,0,1,5e6c4193,59,0,337
13477,13477,0,1,5e6d04e3,57,0,337
13478,13478,0,1,5e6dc833,59,0,337
13479,13479,0,1,5e6e8b83,59,0,337
13480,13480,0,1,5e6f4ed3,59,0,337
13481,13481,0,1,5e701223,59,0,337
13482,13482,0,1,5e70d573,59,0,337
13483,13483,0,1,5e7198c3,59,0,337
13484,13484,0,1,5e725c13,58,0,337
13485,13485,0,1,5e731f63,59,0,337
13486,13486,0,1,5e73e2b3,59,0,337
13487,13487,0,1,5e74a603,59,0,337
13488,13488,0,1,5e756953,59,0,337
13489,13489,0,1,5e762ca3,59,0,337
13490,13490,0,1,5e76eff3,59,0,337
13491,13491,0,1,5e77b343,59,0,337
13492,13492,0,1,5e787693,57,0,337
13493,13493,0,1,5e7939e3,59,0,337
13494,13494,0,1,5e79fd33,59,0,337
13495,13495,0,1,5e7ac083,59,0,337
13496,13496,0,1,5e7b83d3,59,0,338
13497,13497,0,1,5e7c4723,59,0,338
13498,13498,0,1,5e7d0a73,59,0,338
13499,13499,0,1,5e7dcdc3,59,0,338
13500,13500,0,1,5e7e9113,59,0,338
13501,13501,0,1,5e7f5463,60,0,338
13502,13502,0,1,5e8017b3,59,0,338
13503,13503,0,1,5e80db03,59,0,338
13504,13504,0,1,5e819e53,59,0,338
13505,13505,0,1,5e8261a3,59,0,338
13506,13506,0,1,5e8324f3,59,0,338
13507,13507,0,1,5e83e843,59,0,338
13508,13508,0,1,5e84ab93,59,0,338
13509,13509,0,1,5e856ee3,59,0,338
13510,13510,0,1,5e863233,59,0,338
13511,13511,0,1,5e86f583,59,0,338
13512,13512,0,1,5e87b8d3,59,0,338
13513,13513,0,1,5e887c23,59,0,338
13514,13514,0,1,5e893f73,59,0,338
13515,13515,0,1,5e8a02c3,59,0,338
13516,13516,0,1,5e8ac613,59,0,338
13517,13517,0,1,5e8b8963,59,0,338
13518,13518,0,1,5e8c4cb3,59,0,338
13519,13519,0,1,5e8d1003,59,0,338
13520,13520,0,1,5e8dd353,59,0,338
13521,13521,0,1,5e8e96a3,59,0,338
13522,13522,0,1,5e8f59f3,59,0,338
13523,13523,0,1,5e901d43,59,0,338
13524,13524,0,1,5e90e093,59,0,338
13525,13525,0,1,5e91a3e3,59,0,338
